asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2025-12-26T07:00:44+00:00,2025-12-26T09:00:44+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T07-00-44Z.json,1766732400,2976.76,0.2829,-2.7537,-1.372,3.0365,0.2829,-2.7537,-1.2732,3.0365,2.6095,-2.7537,1.5208,5.3632,11.142,-2.7537,4.6389,13.8956,67,1,-2.7537,67,8,-2.7537,68,8,-2.7537,171,,-2.7537,177,,-2.7537
ETH-USDT,2025-12-26T07:40:35+00:00,2025-12-26T09:40:35+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T07-40-35Z.json,1766732400,2971.17,0.4715,-2.5707,-1.1864,3.0422,0.4715,-2.5707,-1.0875,3.0422,2.8026,-2.5707,1.7118,5.3733,11.3511,-2.5707,4.8358,13.9218,66,1,-2.5707,67,8,-2.5707,68,8,-2.5707,171,,-2.5707,177,,-2.5707
ETH-USDT,2025-12-26T08:55:57+00:00,2025-12-26T10:55:57+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T08-55-57Z.json,1766736000,2962.83,0.7543,-2.2965,-0.9241,3.0508,0.7543,-2.2965,-0.7716,3.0508,3.092,-2.2965,2.1938,5.3884,11.6645,-2.2965,4.1663,13.961,6,7,-0.0057,66,7,-2.2965,67,7,-2.2965,68,,-2.2965,176,,-2.2965
ETH-USDT,2025-12-26T09:45:12+00:00,2025-12-26T11:45:12+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T09-45-12Z.json,1766739600,2970.59,0.4911,-2.5517,-1.2529,3.0428,0.4911,-2.5517,-0.9402,3.0428,2.8227,-2.5517,2.2746,5.3744,11.3728,-2.5517,4.18,13.9245,64,6,-2.5517,65,6,-2.5517,66,6,-2.5517,169,,-2.5517,175,,-2.5517
ETH-USDT,2025-12-26T10:48:09+00:00,2025-12-26T12:48:09+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T10-48-09Z.json,1766743200,2971.54,0.459,-2.5828,-1.3707,3.0419,0.459,-2.5828,-1.019,3.0419,3.2848,-2.5828,2.847,5.8677,11.3372,-2.5828,4.2382,13.9201,63,5,-2.5828,64,5,-2.5828,65,5,-2.5828,168,,-2.5828,174,,-2.5828
ETH-USDT,2025-12-26T11:27:38+00:00,2025-12-26T13:27:38+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T11-27-38Z.json,1766746800,2965.09,0.6776,-2.3709,-1.2755,3.0485,0.6776,-2.3709,-0.6867,3.0485,3.5095,-2.3709,2.8852,5.8804,11.5794,-2.3709,4.558,13.9503,3,4,-0.0138,63,4,-2.3709,64,4,-2.3709,65,,-2.3709,173,,-2.3709
ETH-USDT,2025-12-26T13:00:43+00:00,2025-12-26T15:00:43+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T13-00-43Z.json,1766754000,2972.98,0.4104,-2.63,-1.4154,3.0404,0.4104,-2.63,-0.9963,3.0404,3.2348,-2.63,2.5136,5.8648,11.2833,-2.63,3.7548,13.9133,61,2,-2.63,61,2,-2.63,62,2,-2.63,165,,-2.63,171,,-2.63
ETH-USDT,2025-12-26T13:41:14+00:00,2025-12-26T15:41:14+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T13-41-14Z.json,1766754000,2982.89,0.0768,-2.9535,-1.7429,3.0303,0.0768,-2.9535,-1.3252,3.0303,2.8918,-2.9535,2.1731,5.8453,10.9136,-2.9535,3.4101,13.8671,61,2,-2.9535,61,2,-2.9535,62,2,-2.9535,170,,-2.9535,171,,-2.9535
ETH-USDT,2025-12-26T14:32:35+00:00,2025-12-26T16:32:35+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T14-32-35Z.json,1766757600,2979.26,-1.2997,-2.8353,-1.7451,1.5356,-0.862,-2.8353,-1.1063,1.9733,3.0172,-2.8353,1.5433,5.8525,11.0487,-2.8353,3.4411,13.884,60,1,-2.8353,60,1,-2.8353,61,1,-2.8353,164,,-2.8353,170,,-2.8353
ETH-USDT,2025-12-26T15:31:22+00:00,2025-12-26T17:31:22+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T15-31-22Z.json,1766761200,2922.31,0.6238,-0.4952,0.1974,1.119,1.3216,-0.4952,1.095,1.8167,5.908,-0.4952,5.3064,6.4032,13.2128,-0.4952,7.3541,13.708,16,,-0.4952,31,,-0.4952,58,,-0.4952,59,,-0.4952,163,,-0.4952
ETH-USDT,2025-12-26T16:35:42+00:00,2025-12-26T18:35:42+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T16-35-42Z.json,1766764800,2920.94,0.671,-0.4485,0.0678,1.1195,1.3691,-0.4485,0.7936,1.8176,7.7283,-0.4485,7.5161,8.1768,13.2659,-0.4485,7.0361,13.7144,15,,-0.4485,30,,-0.4485,57,,-0.4485,58,,-0.4485,162,,-0.4485
ETH-USDT,2025-12-26T17:28:25+00:00,2025-12-26T19:28:25+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T17-28-25Z.json,1766768400,2929.45,0.3786,-0.3728,-0.1137,0.7513,1.0746,-0.3728,0.6674,1.4474,7.5301,-0.654,6.9416,8.1841,12.9369,-0.654,6.1496,13.5909,29,67,-0.3728,46,,-0.3728,57,,-0.3728,57,,-0.3728,166,,-0.654
ETH-USDT,2025-12-26T18:06:23+00:00,2025-12-26T20:06:23+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T18-06-23Z.json,1766772000,2923.52,0.5822,-0.1707,0.131,0.7529,1.2796,-0.1707,0.4371,1.4503,7.7482,-0.4525,6.7966,8.2007,13.166,-0.4525,5.6145,13.6185,15,,-0.1707,28,,-0.1707,55,,-0.1707,56,,-0.1707,165,,-0.4525
ETH-USDT,2025-12-26T18:42:25+00:00,2025-12-26T20:42:25+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T18-42-25Z.json,1766772000,2926.12,0.4928,-0.2594,0.042,0.7522,1.1896,-0.2594,0.3479,1.449,7.6525,-0.541,6.7017,8.1934,13.0654,-0.541,5.5206,13.6064,28,66,-0.2594,45,,-0.2594,55,,-0.2594,56,,-0.2594,165,,-0.541
ETH-USDT,2025-12-26T19:24:49+00:00,2025-12-26T21:24:49+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T19-24-49Z.json,1766775600,2924.13,0.5612,-0.1583,0.118,0.7195,1.2585,-0.1583,0.3153,1.4168,7.7257,-0.4733,6.6905,8.199,13.1424,-0.4733,5.2245,13.6157,14,,-0.0913,27,,-0.1583,54,,-0.1583,55,,-0.1583,164,,-0.4733
ETH-USDT,2025-12-26T20:31:48+00:00,2025-12-26T22:31:48+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T20-31-48Z.json,1766779200,2928.14,0.4235,-0.2951,0.1188,0.7185,1.1198,-0.2951,0.2654,1.4149,7.5782,-0.6096,6.4444,8.1878,12.9874,-0.6096,5.5247,13.597,26,64,-0.2951,43,,-0.2951,54,,-0.2951,54,,-0.2951,163,,-0.6096
ETH-USDT,2025-12-26T21:27:50+00:00,2025-12-26T23:27:50+02:00,2025-12-26,data/history/2025-12-26/2025-12-26T21-27-50Z.json,1766782800,2932.94,0.2591,-0.4582,-0.0614,0.7174,0.9543,-0.4582,0.0222,1.4126,7.4021,-0.7723,6.3496,8.1744,12.8025,-0.7723,5.2766,13.5748,25,63,-0.4582,51,,-0.4582,53,,-0.4582,54,,-0.4582,162,,-0.7723
ETH-USDT,2025-12-26T22:31:48+00:00,2025-12-27T00:31:48+02:00,2025-12-27,data/history/2025-12-27/2025-12-26T22-31-48Z.json,1766786400,2926.26,0.9336,-0.231,0.4152,1.1646,1.1848,-0.231,0.4685,1.4158,7.6473,-0.5457,7.1361,8.1931,13.06,-0.5457,5.4944,13.6058,24,62,-0.231,41,,-0.231,51,,-0.231,52,,-0.231,161,,-0.5457
ETH-USDT,2025-12-26T23:28:49+00:00,2025-12-27T01:28:49+02:00,2025-12-27,data/history/2025-12-27/2025-12-26T23-28-49Z.json,1766790000,2928.64,0.8516,-0.3121,0.4278,1.1637,1.1026,-0.3121,0.4914,1.4146,7.5598,-0.6266,6.6898,8.1864,12.9681,-0.6266,5.5278,13.5947,23,61,-0.3121,40,,-0.3121,51,,-0.3121,51,,-0.3121,160,,-0.6266
ETH-USDT,2025-12-27T02:19:51+00:00,2025-12-27T04:19:51+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T02-19-51Z.json,1766800800,2924.5,0.9944,-0.171,0.8446,1.1653,3.204,-0.171,2.7058,3.3749,7.7121,-0.4859,6.7666,8.198,13.1281,-0.4859,5.7063,13.614,7,,0.0,37,,-0.171,47,,-0.171,48,,-0.171,157,,-0.4859
ETH-USDT,2025-12-27T04:00:31+00:00,2025-12-27T06:00:31+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T04-00-31Z.json,1766808000,2933.34,0.69,-0.4718,0.4289,1.1618,4.1284,-0.4718,4.0718,4.6002,7.3875,-0.7858,6.3075,8.1733,12.7871,-0.7858,5.2473,13.5729,18,56,-0.4718,44,,-0.4718,46,,-0.4718,47,,-0.4718,155,,-0.7858
ETH-USDT,2025-12-27T04:41:22+00:00,2025-12-27T06:41:22+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T04-41-22Z.json,1766808000,2929.93,0.8072,-0.356,0.5457,1.1632,4.2496,-0.356,4.1929,4.6056,7.5125,-0.6703,6.4312,8.1828,12.9184,-0.6703,5.3698,13.5887,18,56,-0.356,35,,-0.356,46,,-0.356,46,,-0.356,155,,-0.6703
ETH-USDT,2025-12-27T05:34:07+00:00,2025-12-27T07:34:07+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T05-34-07Z.json,1766811600,2930.24,0.7965,-0.3665,0.1686,1.163,4.2386,-0.3665,3.7594,4.6051,7.5011,-0.6808,6.1998,8.1819,12.9065,-0.6808,5.2477,13.5873,17,55,-0.3665,34,,-0.3665,45,,-0.3665,45,,-0.3665,154,,-0.6808
ETH-USDT,2025-12-27T06:45:47+00:00,2025-12-27T08:45:47+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T06-45-47Z.json,1766815200,2930.03,0.8037,-0.3594,0.3761,1.1631,4.246,-0.3594,3.5314,4.6054,7.5088,-0.6737,5.975,8.1825,12.9145,-0.6737,5.3621,13.5883,16,54,-0.3594,33,,-0.3594,44,,-0.3594,44,,-0.3594,153,,-0.6737
ETH-USDT,2025-12-27T07:28:41+00:00,2025-12-27T09:28:41+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T07-28-41Z.json,1766818800,2935.92,0.6015,-0.5593,0.1001,1.1608,4.0369,-0.5593,2.854,4.5962,7.2931,-0.873,4.9756,8.1661,12.688,-0.873,5.2706,13.561,15,9,-0.5593,41,,-0.5593,43,,-0.5593,44,,-0.5593,152,,-0.873
ETH-USDT,2025-12-27T08:37:41+00:00,2025-12-27T10:37:41+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T08-37-41Z.json,1766822400,2935.45,0.6176,-0.5434,0.154,1.161,4.0536,-0.5434,2.8013,4.5969,7.3103,-0.8571,5.6373,8.1674,12.7061,-0.8571,5.2091,13.5632,14,8,-0.5434,40,,-0.5434,42,,-0.5434,43,,-0.5434,151,,-0.8571
ETH-USDT,2025-12-27T09:30:50+00:00,2025-12-27T11:30:50+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T09-30-50Z.json,1766826000,2933.37,0.689,-0.4728,0.3167,1.1618,4.1273,-0.4728,1.4782,4.6002,7.3864,-0.7868,5.6669,8.1732,12.786,-0.7868,5.4078,13.5728,13,51,-0.4728,39,,-0.4728,41,,-0.4728,42,,-0.4728,150,,-0.7868
ETH-USDT,2025-12-27T10:32:51+00:00,2025-12-27T12:32:51+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T10-32-51Z.json,1766829600,2930.81,0.7769,-0.3859,0.3566,1.1628,4.2183,-0.3859,1.4873,4.6042,7.4802,-0.7001,5.7796,8.1803,12.8845,-0.7001,5.5869,13.5846,12,50,-0.3859,29,,-0.3859,40,,-0.3859,41,,-0.3859,149,,-0.7001
ETH-USDT,2025-12-27T11:25:20+00:00,2025-12-27T13:25:20+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T11-25-20Z.json,1766833200,2927.27,0.8988,-0.2654,0.5965,1.1642,4.3443,-0.2654,1.3142,4.6098,7.6102,-0.5801,5.7429,8.1902,13.021,-0.5801,5.8102,13.6011,11,49,-0.2654,28,,-0.2654,38,,-0.2654,39,,-0.2654,148,,-0.5801
ETH-USDT,2025-12-27T12:57:35+00:00,2025-12-27T14:57:35+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T12-57-35Z.json,1766836800,2931.99,0.7364,-0.426,0.2466,1.1624,4.1763,-0.7401,-0.0389,4.9165,7.4369,-0.7401,5.7476,8.177,12.8391,-0.7401,5.6914,13.5792,10,48,-0.426,36,,-0.426,38,,-0.426,39,,-0.426,147,,-0.7401
ETH-USDT,2025-12-27T13:36:28+00:00,2025-12-27T15:36:28+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T13-36-28Z.json,1766840400,2930.9,0.7738,-0.389,0.4251,1.1628,4.2151,-0.7032,0.16,4.9183,7.4769,-0.7032,5.9494,8.1801,12.881,-0.7032,5.6525,13.5842,9,47,-0.389,26,,-0.389,37,,-0.389,38,,-0.389,146,,-0.7032
ETH-USDT,2025-12-27T14:30:03+00:00,2025-12-27T16:30:03+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T14-30-03Z.json,1766844000,2927.27,0.8988,-0.2654,0.6501,1.1642,4.3443,-0.5801,0.1254,4.9244,7.6102,-0.5801,6.2205,8.1902,13.021,-0.5801,5.6964,13.6011,8,46,-0.2654,25,,-0.2654,35,,-0.2654,36,,-0.2654,145,,-0.5801
ETH-USDT,2025-12-27T15:29:09+00:00,2025-12-27T17:29:09+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T15-29-09Z.json,1766847600,2928.08,1.1219,-0.293,0.8958,1.4149,4.3155,-0.6076,0.4887,4.923,7.5804,-0.6076,6.0405,8.188,12.9897,-0.6076,5.646,13.5973,7,45,-0.293,24,,-0.293,35,,-0.293,35,,-0.293,144,,-0.6076
ETH-USDT,2025-12-27T16:36:16+00:00,2025-12-27T18:36:16+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T16-36-16Z.json,1766851200,2922.92,1.3004,-0.1043,0.7253,1.4048,4.4996,-0.4321,0.4229,4.9317,7.7703,-0.4321,6.3693,8.2024,13.1892,-0.4321,5.9109,13.6213,6,,-0.1043,6,,-0.1043,33,,-0.1043,34,,-0.1043,138,,-0.4321
ETH-USDT,2025-12-27T17:28:21+00:00,2025-12-27T19:28:21+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T17-28-21Z.json,1766854800,2926.12,1.1896,-0.0116,0.7819,1.2012,4.3853,-0.541,0.1873,4.9263,7.6525,-0.541,6.2421,8.1934,13.0654,-0.541,5.8736,13.6064,5,43,-0.0116,22,,-0.0116,32,,-0.0362,33,,-0.0362,142,,-0.541
ETH-USDT,2025-12-27T18:40:37+00:00,2025-12-27T20:40:37+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T18-40-37Z.json,1766858400,2927.35,1.1471,-0.0782,0.3057,1.2253,4.3415,-0.5828,0.2108,4.9242,7.6072,-0.5828,6.3467,8.19,13.0179,-0.5828,5.6761,13.6007,4,42,-0.0485,21,,-0.0485,31,,-0.0782,32,,-0.0782,141,,-0.5828
ETH-USDT,2025-12-27T19:24:11+00:00,2025-12-27T21:24:11+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T19-24-11Z.json,1766862000,2927.58,1.1392,-0.0861,0.1971,1.2252,4.3333,-0.5906,0.2746,4.9239,7.5988,-0.5906,6.3117,8.1894,13.009,-0.5906,5.6104,13.5996,3,41,0.0,20,,0.0,30,,-0.0861,31,,-0.0861,140,,-0.5906
ETH-USDT,2025-12-27T20:32:21+00:00,2025-12-27T22:32:21+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T20-32-21Z.json,1766865600,2931.62,0.9998,-0.2238,0.1463,1.2236,4.1895,-0.7276,0.0382,4.9171,7.4505,-0.7276,6.1591,8.1781,12.8533,-0.7276,5.4843,13.5809,2,40,-0.1098,28,,-0.2238,30,,-0.2238,31,,-0.2238,139,,-0.7276
ETH-USDT,2025-12-27T21:26:58+00:00,2025-12-27T23:26:58+02:00,2025-12-27,data/history/2025-12-27/2025-12-27T21-26-58Z.json,1766869200,2931.14,1.0163,-0.2074,0.0836,1.2238,4.2066,-0.7113,0.1054,4.9179,7.4681,-0.7113,6.4545,8.1794,12.8718,-0.7113,5.4225,13.5831,1,39,-0.0297,18,,-0.057,29,,-0.2074,30,,-0.2074,138,,-0.7113
ETH-USDT,2025-12-27T22:30:50+00:00,2025-12-28T00:30:50+02:00,2025-12-28,data/history/2025-12-28/2025-12-27T22-30-50Z.json,1766872800,2938.41,0.7664,-0.4543,0.0531,1.2207,3.9487,-0.957,-0.0306,4.9057,7.2022,-0.957,6.2404,8.1592,12.5925,-0.957,4.9493,13.5495,17,38,-0.3042,26,,-0.4543,28,,-0.4543,29,,-0.4543,137,,-0.957
ETH-USDT,2025-12-27T23:28:44+00:00,2025-12-28T01:28:44+02:00,2025-12-28,data/history/2025-12-28/2025-12-27T23-28-44Z.json,1766876400,2941.17,0.6718,-0.5477,0.0632,1.2196,3.8512,-1.0499,-0.1384,4.9011,7.1016,-1.0499,6.3057,8.1515,12.4869,-1.0499,4.9144,13.5368,16,19,-0.3978,25,37,-0.5477,27,,-0.5477,28,,-0.5477,136,,-1.0499
ETH-USDT,2025-12-28T02:35:08+00:00,2025-12-28T04:35:08+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T02-35-08Z.json,1766887200,2949.2,2.3396,-0.8185,1.8456,3.1581,3.5684,-1.3193,-0.435,4.8878,7.384,-1.3193,6.7662,8.7034,12.1806,-1.3193,4.8728,13.4999,22,3,-0.8185,23,34,-0.8185,24,,-0.8185,25,,-0.8185,134,,-1.3193
ETH-USDT,2025-12-28T04:14:23+00:00,2025-12-28T06:14:23+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T04-14-23Z.json,1766894400,2945.92,3.6837,-0.7081,3.6274,4.3918,3.6837,-1.2095,0.1881,4.8932,7.5036,-1.2095,7.0053,8.7131,12.3055,-1.2095,5.1288,13.515,11,1,-0.5584,20,32,-0.7081,22,,-0.7081,23,,-0.7081,131,,-1.2095
ETH-USDT,2025-12-28T05:36:26+00:00,2025-12-28T07:36:26+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T05-36-26Z.json,1766898000,2935.18,4.0631,-0.3448,3.5848,4.4079,4.0631,-0.848,0.0995,4.9111,7.897,-0.848,7.3174,8.7449,12.7164,-0.848,5.5431,13.5644,10,31,-0.0119,19,,-0.3448,21,,-0.3448,22,,-0.3448,130,,-0.848
ETH-USDT,2025-12-28T06:45:53+00:00,2025-12-28T08:45:53+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T06-45-53Z.json,1766901600,2941.05,3.8554,-0.5437,3.1434,4.3991,3.8554,-1.0459,0.2819,4.9013,7.6816,-1.0459,6.9659,8.7275,12.4915,-1.0459,5.2216,13.5373,9,12,-0.1414,18,30,-0.5437,20,,-0.5437,21,,-0.5437,129,,-1.0459
ETH-USDT,2025-12-28T07:30:27+00:00,2025-12-28T09:30:27+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T07-30-27Z.json,1766905200,2938.86,3.9328,-0.4696,2.7511,4.4024,3.9328,-0.9721,0.2892,4.905,7.7619,-0.9721,6.8775,8.734,12.5753,-0.9721,5.2983,13.5474,8,29,-0.067,17,,-0.4696,19,,-0.4696,20,,-0.4696,128,,-0.9721
ETH-USDT,2025-12-28T08:38:13+00:00,2025-12-28T10:38:13+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T08-38-13Z.json,1766908800,2939.97,3.8936,-0.5071,2.6432,4.4007,3.8936,-1.0095,1.5085,4.9031,7.7212,-1.0095,6.7259,8.7307,12.5328,-1.0095,5.4773,13.5423,7,10,-0.1048,16,28,-0.5071,18,,-0.5071,19,,-0.5071,127,,-1.0095
ETH-USDT,2025-12-28T09:30:55+00:00,2025-12-28T11:30:55+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T09-30-55Z.json,1766912400,2942.66,3.7986,-0.5981,1.1578,4.3967,3.7986,-1.1,1.2176,4.8986,7.6227,-1.1,6.6158,8.7227,12.4299,-1.1,5.5361,13.5299,6,9,-0.1961,15,27,-0.5981,17,,-0.5981,18,,-0.5981,126,,-1.1
ETH-USDT,2025-12-28T10:33:15+00:00,2025-12-28T12:33:15+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T10-33-15Z.json,1766916000,2941.26,3.848,-0.5508,1.1267,4.3988,3.848,-1.053,1.3168,4.901,7.6739,-1.053,6.9395,8.7269,12.4834,-1.053,5.5932,13.5364,5,8,-0.1272,14,26,-0.5508,16,,-0.5508,17,,-0.5508,125,,-1.053
ETH-USDT,2025-12-28T11:26:15+00:00,2025-12-28T13:26:15+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T11-26-15Z.json,1766919600,2944.73,3.7256,-0.668,0.7135,4.3936,3.7256,-1.1695,1.1033,4.8952,7.547,-1.1695,6.6376,8.7166,12.3509,-1.1695,5.4144,13.5204,4,7,-0.2448,13,25,-0.668,15,,-0.668,16,,-0.668,124,,-1.1695
ETH-USDT,2025-12-28T12:58:43+00:00,2025-12-28T14:58:43+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T12-58-43Z.json,1766923200,2939.22,3.9201,-0.9843,-0.2848,4.9044,3.9201,-0.9843,1.4116,4.9044,7.7487,-0.9843,6.7276,8.7329,12.5615,-0.9843,5.9495,13.5458,3,24,-0.0286,12,,-0.4818,14,,-0.4818,15,,-0.4818,123,,-0.9843
ETH-USDT,2025-12-28T13:37:23+00:00,2025-12-28T15:37:23+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T13-37-23Z.json,1766926800,2943.36,3.7739,-1.1235,-0.264,4.8975,3.7739,-1.1235,1.2312,4.8975,7.5971,-1.1235,6.6397,8.7206,12.4032,-1.1235,5.6785,13.5267,2,5,-0.1087,11,23,-0.6217,13,,-0.6217,14,,-0.6217,122,,-1.1235
ETH-USDT,2025-12-28T14:30:46+00:00,2025-12-28T16:30:46+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T14-30-46Z.json,1766930400,2946.3,3.6704,-1.2222,-0.5213,4.8926,3.6704,-1.2222,0.7942,4.8926,7.4897,-1.2222,6.4752,8.7119,12.291,-1.2222,5.7445,13.5132,10,4,-0.7209,10,22,-0.7209,12,,-0.7209,13,,-0.7209,121,,-1.2222
ETH-USDT,2025-12-28T15:29:53+00:00,2025-12-28T17:29:53+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T15-29-53Z.json,1766934000,2954.31,3.3893,-1.49,-0.4035,4.8793,3.3893,-1.49,0.943,4.8793,7.1983,-1.49,6.1507,8.6883,11.9866,-1.49,5.5407,13.4766,9,3,-0.9901,10,21,-0.9901,11,,-0.9901,12,,-0.9901,121,,-1.49
ETH-USDT,2025-12-28T16:36:41+00:00,2025-12-28T18:36:41+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T16-36-41Z.json,1766937600,2944.12,3.7471,-1.1491,-0.3003,4.8962,3.7471,-1.1491,1.2211,4.8962,7.5693,-1.1491,6.5646,8.7184,12.3742,-1.1491,6.6821,13.5232,8,2,-0.6474,8,20,-0.6474,10,,-0.6474,11,,-0.6474,119,,-1.1491
ETH-USDT,2025-12-28T17:29:03+00:00,2025-12-28T19:29:03+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T17-29-03Z.json,1766941200,2949.0,3.5754,-1.3126,-0.59,4.8881,3.5754,-1.3126,1.1068,4.8881,7.3913,-1.3126,6.3876,8.704,12.1882,-1.3126,6.1753,13.5008,7,1,-0.8118,8,19,-0.8118,9,,-0.8118,10,,-0.8118,119,,-1.3126
ETH-USDT,2025-12-28T18:32:59+00:00,2025-12-28T20:32:59+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T18-32-59Z.json,1766944800,2936.3,4.0234,-0.8858,-0.0947,4.9092,4.0234,-0.8858,1.2254,4.9092,7.8558,-0.8858,6.5933,8.7416,12.6734,-0.8858,6.3665,13.5592,5,18,-0.3324,6,,-0.3324,8,,-0.3324,9,,-0.3324,117,,-0.8858
ETH-USDT,2025-12-28T18:42:38+00:00,2025-12-28T20:42:38+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T18-42-38Z.json,1766944800,2937.63,3.9763,-0.9307,-0.1399,4.907,3.9763,-0.9307,1.1795,4.907,7.807,-0.9307,6.5451,8.7377,12.6224,-0.9307,6.3184,13.5531,5,18,-0.3775,6,,-0.3775,8,,-0.3775,9,,-0.3775,117,,-0.9307
ETH-USDT,2025-12-28T19:25:05+00:00,2025-12-28T21:25:05+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T19-25-05Z.json,1766948400,2933.35,4.128,-0.7861,0.0774,4.9142,4.128,-0.7861,1.1277,4.9142,7.9643,-0.7861,6.7837,8.7504,12.7867,-0.7861,6.6525,13.5729,4,17,-0.1537,5,,-0.1537,7,,-0.1537,8,,-0.1537,116,,-0.7861
ETH-USDT,2025-12-28T20:33:19+00:00,2025-12-28T22:33:19+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T20-33-19Z.json,1766952000,2935.91,4.0372,-0.8726,-0.108,4.9099,4.0372,-0.8726,1.0985,4.9099,7.8701,-0.8726,6.9137,8.7428,12.6884,-0.8726,5.8037,13.561,3,16,-0.2408,4,,-0.2408,6,,-0.2408,7,,-0.2408,115,,-0.8726
ETH-USDT,2025-12-28T21:28:14+00:00,2025-12-28T23:28:14+02:00,2025-12-28,data/history/2025-12-28/2025-12-28T21-28-14Z.json,1766955600,2933.59,4.1195,-0.7942,0.0218,4.9138,4.1195,-0.7942,0.9766,4.9138,7.9554,-0.7942,7.2352,8.7497,12.7775,-0.7942,6.1219,13.5718,2,15,0.0,3,,0.0,5,,0.0,6,,0.0,114,,-0.7942
ETH-USDT,2025-12-28T22:31:46+00:00,2025-12-29T00:31:46+02:00,2025-12-29,data/history/2025-12-29/2025-12-28T22-31-46Z.json,1766959200,2939.97,3.8936,-1.0095,-0.0837,4.9031,3.8936,-1.0095,1.0361,4.9031,7.7212,-1.0095,6.8684,8.7307,12.5328,-1.0095,5.9691,13.5423,2,14,0.0,2,14,0.0,4,,0.0,5,,0.0,113,,-1.0095
ETH-USDT,2025-12-28T23:28:44+00:00,2025-12-29T01:28:44+02:00,2025-12-29,data/history/2025-12-29/2025-12-28T23-28-44Z.json,1766962800,2943.03,3.7856,-1.1125,-0.2015,4.898,3.7856,-1.1125,0.9864,4.898,7.6092,-1.1125,6.7471,8.7216,12.4158,-1.1125,5.8657,13.5282,1,13,0.0,1,13,0.0,3,,0.0,4,,0.0,112,,-1.1125
