asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h
ETH-USDT,2026-01-16T07:34:05+00:00,2026-01-16T09:34:05+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T07-34-05Z.json,1768546800,3305.69,96,-0.2508,0.2995,-0.7384,-0.9038,3.3675,3.9287,0.767,-2.4004,0.9671,-2.9616,0.9671,-0.4661,-0.6149,0,0
ETH-USDT,2026-01-16T08:44:08+00:00,2026-01-16T10:44:08+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T08-44-08Z.json,1768550400,3317.15,96,0.4275,0.8991,-0.5895,-0.3128,3.3559,3.9151,0.7339,-2.0466,1.3093,-2.6059,1.3093,-0.101,-0.2661,0,0
ETH-USDT,2026-01-16T09:37:33+00:00,2026-01-16T11:37:33+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T09-37-33Z.json,1768554000,3310.53,96,0.4536,0.3465,-1.6395,-0.5142,3.3626,3.9229,0.7013,-2.2507,1.1119,-2.811,1.1119,-0.2264,-0.452,0,0
ETH-USDT,2026-01-16T10:38:28+00:00,2026-01-16T12:38:28+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T10-38-28Z.json,1768557600,3299.34,96,0.3394,-0.3121,-1.9244,-0.4069,3.374,3.9362,0.6777,-2.5975,0.7765,-3.1597,0.7765,-0.4788,-0.7782,0,0
ETH-USDT,2026-01-16T11:30:08+00:00,2026-01-16T13:30:08+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T11-30-08Z.json,1768561200,3301.47,96,-0.2342,-0.5168,-1.4378,0.4656,3.3718,3.9337,0.6567,-2.5313,0.8405,-3.0932,0.8405,-0.3519,-0.7225,0,1
ETH-USDT,2026-01-16T13:04:37+00:00,2026-01-16T15:04:37+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T13-04-37Z.json,1768568400,3306.91,96,-0.0746,-0.2139,-1.9059,0.1166,3.2901,3.9272,0.6057,-2.2864,1.0037,-2.9236,1.0037,-0.0313,-0.5693,0,1
ETH-USDT,2026-01-16T13:48:03+00:00,2026-01-16T15:48:03+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T13-48-03Z.json,1768568400,3306.06,96,-0.1003,-0.2396,-1.9311,0.0908,3.2909,3.9282,0.6314,-2.3127,0.9782,-2.95,0.9782,-0.0559,-0.5944,0,1
ETH-USDT,2026-01-16T14:37:04+00:00,2026-01-16T16:37:04+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T14-37-04Z.json,1768572000,3298.88,96,-0.4331,-0.1256,-1.2985,-1.5019,2.5533,3.9368,0.6304,-1.7906,0.7627,-3.1741,0.7627,-0.2206,-0.7801,0,0
ETH-USDT,2026-01-16T15:35:27+00:00,2026-01-16T17:35:27+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T15-35-27Z.json,1768575600,3271.05,96,-1.0985,-0.7443,-1.7992,-2.2359,2.1482,4.1659,0.7026,-2.0342,0.114,-4.0519,0.114,-0.9816,-1.568,0,0
ETH-USDT,2026-01-16T16:44:22+00:00,2026-01-16T18:44:22+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T16-44-22Z.json,1768579200,3283.47,96,-0.4264,-0.1432,-1.4174,-2.5734,2.5762,4.508,0.7315,-1.6483,0.928,-3.5801,0.928,-0.5381,-1.1364,0,0
ETH-USDT,2026-01-16T17:35:42+00:00,2026-01-16T19:35:42+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T17-35-42Z.json,1768582800,3277.08,96,-0.749,-0.9712,-0.7388,-1.954,2.2483,4.5168,0.7199,-1.5135,0.7348,-3.782,0.7348,-0.6954,-1.2856,0,0
ETH-USDT,2026-01-16T18:47:55+00:00,2026-01-16T20:47:55+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T18-47-55Z.json,1768586400,3283.68,96,-0.7586,-0.9155,-0.1451,-1.6656,2.2438,4.5077,0.7009,-1.3095,0.9343,-3.5734,0.9343,-0.4984,-1.0567,0,0
ETH-USDT,2026-01-16T19:27:09+00:00,2026-01-16T21:27:09+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T19-27-09Z.json,1768590000,3274.0,96,-1.023,-1.0691,-0.6621,-2.7711,2.2505,4.2712,0.6717,-1.609,0.6414,-3.6298,0.6414,-0.7586,-1.2876,0,0
ETH-USDT,2026-01-16T20:31:54+00:00,2026-01-16T22:31:54+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T20-31-54Z.json,1768593600,3286.32,96,-0.2356,-0.8122,-0.0386,-2.8679,2.242,4.0179,0.6727,-1.2281,1.0139,-3.004,1.0139,-0.3869,-0.8574,0,0
ETH-USDT,2026-01-16T21:31:11+00:00,2026-01-16T23:31:11+02:00,2026-01-16,data/history/2026-01-16/2026-01-16T21-31-11Z.json,1768597200,3290.69,96,0.8054,-0.5046,-0.2549,-2.4391,2.239,4.0125,0.6618,-1.0937,1.1454,-2.8672,1.1454,-0.2519,-0.6782,0,0
ETH-USDT,2026-01-16T22:34:04+00:00,2026-01-17T00:34:04+02:00,2026-01-17,data/history/2026-01-17/2026-01-16T22-34-04Z.json,1768600800,3288.9,96,0.3031,-0.2617,-0.6276,-1.7969,2.2403,4.0147,0.6406,-1.1487,1.0916,-2.9232,1.0916,-0.2842,-0.6968,0,0
ETH-USDT,2026-01-16T23:29:35+00:00,2026-01-17T01:29:35+02:00,2026-01-17,data/history/2026-01-17/2026-01-16T23-29-35Z.json,1768604400,3298.68,96,0.4406,-0.0948,-0.6009,-1.6646,2.2336,4.0028,0.6101,-0.8488,1.3848,-2.618,1.3848,0.0311,-0.3697,0,0
ETH-USDT,2026-01-17T02:20:15+00:00,2026-01-17T04:20:15+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T02-20-15Z.json,1768615200,3286.93,96,-0.1761,-0.2171,-0.4874,-0.8165,2.0326,4.0171,0.5313,-1.0003,1.0323,-2.9849,1.0323,-0.2419,-0.6607,0,0
ETH-USDT,2026-01-17T04:00:51+00:00,2026-01-17T06:00:51+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T04-00-51Z.json,1768622400,3288.92,96,-0.1527,0.3038,0.0225,-0.4856,2.0314,4.0147,0.4745,-0.9392,1.0922,-2.9225,1.0922,-0.1814,-0.5956,1,0
ETH-USDT,2026-01-17T04:40:57+00:00,2026-01-17T06:40:57+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T04-40-57Z.json,1768622400,3288.07,96,-0.1785,0.2778,-0.0033,-0.5114,2.0319,4.0157,0.4801,-0.9653,1.0666,-2.9491,1.0666,-0.2061,-0.6208,0,0
ETH-USDT,2026-01-17T05:32:51+00:00,2026-01-17T07:32:51+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T05-32-51Z.json,1768626000,3290.51,96,-0.1757,0.1918,-0.5654,-0.6282,2.0304,4.0128,0.4614,-0.8904,1.1399,-2.8728,1.1399,-0.1136,-0.5366,0,0
ETH-USDT,2026-01-17T06:45:24+00:00,2026-01-17T08:45:24+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T06-45-24Z.json,1768629600,3290.01,96,-0.0808,0.3345,-0.7245,-0.7814,2.0307,4.0134,0.442,-0.9058,1.1249,-2.8884,1.1249,-0.0997,-0.5361,0,0
ETH-USDT,2026-01-17T07:28:59+00:00,2026-01-17T09:28:59+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T07-28-59Z.json,1768633200,3291.65,96,0.0301,0.4575,-0.5357,-1.16,2.0297,4.0114,0.421,-0.8555,1.1742,-2.8372,1.1742,-0.0295,-0.4633,0,0
ETH-USDT,2026-01-17T08:37:35+00:00,2026-01-17T10:37:35+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T08-37-35Z.json,1768636800,3295.45,96,0.0957,0.0826,-0.5366,-1.2398,1.9806,4.0067,0.4068,-0.6925,1.2881,-2.7186,1.2881,0.109,-0.3221,0,0
ETH-USDT,2026-01-17T09:30:43+00:00,2026-01-17T11:30:43+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T09-30-43Z.json,1768640400,3296.27,96,0.2095,0.0674,-0.3359,-2.0632,1.9801,4.0057,0.3839,-0.6674,1.3127,-2.693,1.3127,0.1472,-0.2541,0,0
ETH-USDT,2026-01-17T10:33:13+00:00,2026-01-17T12:33:13+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T10-33-13Z.json,1768644000,3297.63,96,0.1646,0.1117,0.003,-1.9753,1.9793,4.0041,0.3789,-0.6259,1.3534,-2.6507,1.3534,0.1853,-0.1726,1,0
ETH-USDT,2026-01-17T11:26:02+00:00,2026-01-17T13:26:02+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T11-26-02Z.json,1768647600,3299.92,96,0.2552,0.1098,-0.0572,-1.484,1.9779,4.0013,0.3735,-0.5561,1.4219,-2.5795,1.4219,0.2589,-0.0712,0,0
ETH-USDT,2026-01-17T12:57:53+00:00,2026-01-17T14:57:53+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T12-57-53Z.json,1768651200,3302.78,96,0.3406,0.307,-0.1813,-1.9749,1.9762,3.9978,0.3683,-0.469,1.5072,-2.4906,1.5072,0.3499,0.0557,0,0
ETH-USDT,2026-01-17T13:36:56+00:00,2026-01-17T15:36:56+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T13-36-56Z.json,1768654800,3301.8,96,0.3227,0.3385,-0.1826,-2.0575,1.9768,3.9227,0.3524,-0.4988,1.478,-2.4447,1.478,0.3279,0.0698,0,0
ETH-USDT,2026-01-17T14:30:34+00:00,2026-01-17T16:30:34+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T14-30-34Z.json,1768658400,3307.12,96,0.334,0.4501,0.3959,-1.052,1.7647,3.1735,0.3466,-0.1282,1.6365,-1.537,1.6365,0.4704,0.252,1,0
ETH-USDT,2026-01-17T15:30:05+00:00,2026-01-17T17:30:05+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T15-30-05Z.json,1768662000,3318.61,96,0.6048,0.8886,1.6606,-0.3714,1.9412,2.549,0.3573,-0.1718,1.7694,-0.5719,1.977,0.7459,0.606,1,0
ETH-USDT,2026-01-17T16:34:57+00:00,2026-01-17T18:34:57+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T16-34-57Z.json,1768665600,3313.25,96,0.5127,0.6391,1.0458,-0.5233,1.9805,2.5531,0.3808,-0.5037,1.4768,-0.7346,1.8185,0.5254,0.4475,1,0
ETH-USDT,2026-01-17T17:28:02+00:00,2026-01-17T19:28:02+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T17-28-02Z.json,1768669200,3324.21,96,0.6507,0.9932,1.2179,0.6888,1.974,2.3145,0.3753,-0.1724,1.8016,-0.1724,2.1422,0.7991,0.7614,1,1
ETH-USDT,2026-01-17T18:41:15+00:00,2026-01-17T20:41:15+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T18-41-15Z.json,1768672800,3318.74,96,0.4844,0.8254,1.2107,0.9211,1.9773,2.3183,0.3618,-0.3375,1.6398,-0.3375,1.9809,0.589,0.5794,1,1
ETH-USDT,2026-01-17T19:24:05+00:00,2026-01-17T21:24:05+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T19-24-05Z.json,1768676400,3316.44,96,0.3823,0.7675,1.214,0.6256,1.9786,2.32,0.3428,-0.4071,1.5716,-0.4071,1.9129,0.4697,0.4971,1,1
ETH-USDT,2026-01-17T20:32:21+00:00,2026-01-17T22:32:21+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T20-32-21Z.json,1768680000,3316.74,96,0.1867,0.6259,0.7292,0.8867,1.4171,2.3197,0.3369,-0.398,1.0191,-0.398,1.9218,0.4485,0.4878,1,1
ETH-USDT,2026-01-17T21:27:22+00:00,2026-01-17T23:27:22+02:00,2026-01-17,data/history/2026-01-17/2026-01-17T21-27-22Z.json,1768683600,3313.54,96,-0.4865,0.4511,0.5917,0.4377,1.4184,2.322,0.3246,-0.4949,0.9235,-0.4949,1.827,0.326,0.3812,1,1
ETH-USDT,2026-01-17T22:31:37+00:00,2026-01-18T00:31:37+02:00,2026-01-18,data/history/2026-01-18/2026-01-17T22-31-37Z.json,1768687200,3308.67,96,-0.3242,0.3737,0.4469,-0.0302,1.3888,2.3254,0.3301,-0.6429,0.7459,-0.6429,1.6825,0.1611,0.2349,1,0
ETH-USDT,2026-01-17T23:28:49+00:00,2026-01-18T01:28:49+02:00,2026-01-18,data/history/2026-01-18/2026-01-17T23-28-49Z.json,1768690800,3305.34,96,-0.4221,0.0793,0.2742,-0.4002,1.3902,2.3277,0.3359,-0.7443,0.6459,-0.7443,1.5835,0.0574,0.1467,1,0
ETH-USDT,2026-01-18T02:35:44+00:00,2026-01-18T04:35:44+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T02-35-44Z.json,1768701600,3301.24,96,-0.4889,-0.2815,0.2715,-0.0542,1.3219,2.3306,0.331,-0.8694,0.4526,-0.8694,1.4613,-0.1127,0.0362,1,0
ETH-USDT,2026-01-18T04:12:06+00:00,2026-01-18T06:12:06+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T04-12-06Z.json,1768708800,3314.97,96,0.3949,-0.1344,0.6913,0.8147,1.2893,2.321,0.3267,-0.4516,0.8377,-0.4516,1.8694,0.2375,0.421,1,1
ETH-USDT,2026-01-18T05:35:09+00:00,2026-01-18T07:35:09+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T05-35-09Z.json,1768712400,3312.14,96,0.0504,-0.2172,0.6265,0.0882,1.2904,2.323,0.322,-0.5374,0.753,-0.5374,1.7856,0.1296,0.3352,1,1
ETH-USDT,2026-01-18T06:46:06+00:00,2026-01-18T08:46:06+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T06-46-06Z.json,1768716000,3314.28,96,0.2887,-0.1121,0.6899,0.0078,1.285,2.3215,0.3178,-0.4725,0.8125,-0.4725,1.849,0.1605,0.3973,1,1
ETH-USDT,2026-01-18T07:29:56+00:00,2026-01-18T09:29:56+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T07-29-56Z.json,1768719600,3310.66,96,0.2908,-0.1713,0.5919,0.0387,1.2342,2.324,0.3159,-0.5824,0.6518,-0.5824,1.7416,0.0246,0.2858,1,1
ETH-USDT,2026-01-18T08:37:48+00:00,2026-01-18T10:37:48+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T08-37-48Z.json,1768723200,3309.65,96,0.1913,-0.2354,0.4108,-0.1081,1.1334,2.3247,0.3111,-0.6131,0.5203,-0.6131,1.7117,-0.0186,0.2597,1,0
ETH-USDT,2026-01-18T09:31:36+00:00,2026-01-18T11:31:36+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T09-31-36Z.json,1768726800,3322.95,96,0.2066,0.3121,0.7364,0.4708,1.1288,2.3154,0.3204,-0.2104,0.9185,-0.2104,2.1051,0.3452,0.649,1,1
ETH-USDT,2026-01-18T10:33:57+00:00,2026-01-18T12:33:57+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T10-33-57Z.json,1768730400,3321.05,96,0.2714,0.5791,0.7493,0.7133,1.1295,2.3167,0.3125,-0.2677,0.8618,-0.2677,2.0491,0.2564,0.5764,1,1
ETH-USDT,2026-01-18T11:25:19+00:00,2026-01-18T13:25:19+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T11-25-19Z.json,1768734000,3319.93,96,0.1116,0.2858,0.5211,0.5488,1.0088,2.3175,0.3088,-0.3015,0.7072,-0.3015,2.016,0.1949,0.528,1,1
ETH-USDT,2026-01-18T12:58:13+00:00,2026-01-18T14:58:13+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T12-58-13Z.json,1768737600,3321.71,96,0.177,0.5135,0.5744,0.3908,1.0082,2.3163,0.3048,-0.2478,0.7605,-0.2478,2.0685,0.2221,0.5724,1,1
ETH-USDT,2026-01-18T13:37:05+00:00,2026-01-18T15:37:05+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T13-37-05Z.json,1768741200,3318.47,96,0.3411,0.5274,0.4437,0.3214,1.0092,2.3185,0.3002,-0.3456,0.6636,-0.3456,1.9729,0.1049,0.4671,1,1
ETH-USDT,2026-01-18T14:29:52+00:00,2026-01-18T16:29:52+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T14-29-52Z.json,1768744800,3337.17,96,0.6557,1.0244,0.8038,1.3081,1.5324,2.8344,0.3428,-0.3122,1.2202,-0.3122,2.5222,0.6257,1.0009,1,1
ETH-USDT,2026-01-18T15:29:42+00:00,2026-01-18T17:29:42+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T15-29-42Z.json,1768748400,3331.84,96,0.2609,0.4747,0.0631,2.0659,1.5349,2.6322,0.3508,-0.4727,1.0622,-0.4727,2.1595,0.4777,0.8044,1,1
ETH-USDT,2026-01-18T16:36:26+00:00,2026-01-18T18:36:26+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T16-36-26Z.json,1768752000,3333.7,96,0.2384,0.6534,0.4299,1.6694,1.534,2.4978,0.3482,-0.4167,1.1174,-0.4167,2.0812,0.5132,0.8246,1,1
ETH-USDT,2026-01-18T17:29:03+00:00,2026-01-18T19:29:03+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T17-29-03Z.json,1768755600,3337.52,96,0.4663,0.642,0.5474,1.6232,1.5323,2.495,0.3347,-0.3017,1.2306,-0.3017,2.1932,0.6054,0.9063,1,1
ETH-USDT,2026-01-18T18:40:37+00:00,2026-01-18T20:40:37+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T18-40-37Z.json,1768759200,3358.57,96,1.0856,1.2887,1.2227,2.4254,2.1557,3.1123,0.3924,-0.3061,1.8496,-0.3061,2.8063,1.1787,1.487,1,1
ETH-USDT,2026-01-18T19:24:33+00:00,2026-01-18T21:24:33+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T19-24-33Z.json,1768762800,3354.46,96,0.853,1.4293,1.1495,2.3744,2.1583,3.1161,0.3974,-0.429,1.7293,-0.429,2.6872,1.0026,1.3112,1,1
ETH-USDT,2026-01-18T20:33:06+00:00,2026-01-18T22:33:06+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T20-33-06Z.json,1768766400,3350.47,96,0.7654,1.0569,0.995,1.7536,2.1609,2.5641,0.4041,-0.5486,1.6123,-0.5486,2.0155,0.8509,1.159,1,1
ETH-USDT,2026-01-18T21:27:49+00:00,2026-01-18T23:27:49+02:00,2026-01-18,data/history/2026-01-18/2026-01-18T21-27-49Z.json,1768770000,3340.06,96,0.1848,0.5082,0.8287,1.3968,2.1676,2.5721,0.3965,-0.862,1.3057,-0.862,1.7101,0.5147,0.8215,1,1
ETH-USDT,2026-01-18T22:31:52+00:00,2026-01-19T00:31:52+02:00,2026-01-19,data/history/2026-01-19/2026-01-18T22-31-52Z.json,1768773600,3347.16,96,0.4047,0.6432,1.3698,1.6154,2.163,2.5353,0.4085,-0.648,1.515,-0.648,1.8873,0.6691,1.0009,1,1
ETH-USDT,2026-01-18T23:29:22+00:00,2026-01-19T01:29:22+02:00,2026-01-19,data/history/2026-01-19/2026-01-18T23-29-22Z.json,1768777200,3310.78,96,-1.0278,-0.3386,0.0094,0.4393,2.1868,2.5631,0.4699,-1.754,0.4328,-1.754,0.8092,-0.4297,-0.1081,1,1
ETH-USDT,2026-01-19T02:32:44+00:00,2026-01-19T04:32:44+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T02-32-44Z.json,1768788000,3208.2,96,-3.9789,-3.5134,-2.8798,-2.5544,5.9392,5.9392,0.7528,-5.0075,0.9317,-5.0075,0.9317,-3.1401,-3.0354,0,0
ETH-USDT,2026-01-19T04:17:42+00:00,2026-01-19T06:17:42+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T04-17-42Z.json,1768795200,3207.36,96,-4.2748,-3.7889,-3.1612,-2.5773,5.9407,5.9407,0.705,-5.035,0.9057,-5.035,0.9057,-2.906,-2.9594,0,0
ETH-USDT,2026-01-19T05:45:20+00:00,2026-01-19T07:45:20+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T05-45-20Z.json,1768798800,3202.9,96,-2.469,-4.2527,-3.4174,-2.6924,5.949,5.949,0.7054,-5.1812,0.7677,-5.1812,0.7677,-2.909,-3.0436,0,0
ETH-USDT,2026-01-19T06:56:01+00:00,2026-01-19T08:56:01+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T06-56-01Z.json,1768802400,3193.87,96,-0.5864,-4.9916,-3.6784,-2.9682,5.9658,5.9658,0.6942,-5.4786,0.4872,-5.4786,0.4872,-3.0334,-3.2574,0,0
ETH-USDT,2026-01-19T07:38:20+00:00,2026-01-19T09:38:20+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T07-38-20Z.json,1768806000,3201.91,96,-0.1372,-4.3186,-3.1834,-2.7124,5.9508,5.9508,0.6599,-5.2138,0.7371,-5.2138,0.7371,-2.6618,-2.9602,0,0
ETH-USDT,2026-01-19T08:48:26+00:00,2026-01-19T10:48:26+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T08-48-26Z.json,1768809600,3215.06,96,0.327,-3.7736,-3.0274,-2.459,5.9265,5.9265,0.6772,-4.7834,1.1431,-4.7834,1.1431,-2.1441,-2.515,0,0
ETH-USDT,2026-01-19T09:47:38+00:00,2026-01-19T11:47:38+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T09-47-38Z.json,1768813200,3210.13,96,-0.0582,-3.9389,-3.4016,-2.6838,5.9356,5.9356,0.6507,-4.9443,0.9912,-4.9443,0.9912,-2.153,-2.6096,0,0
ETH-USDT,2026-01-19T10:45:19+00:00,2026-01-19T12:45:19+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T10-45-19Z.json,1768816800,3212.36,96,-0.0159,-4.1255,-3.41,-2.548,5.9315,5.9315,0.6258,-4.8715,1.06,-4.8715,1.06,-1.9428,-2.4897,0,0
ETH-USDT,2026-01-19T11:32:35+00:00,2026-01-19T13:32:35+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T11-32-35Z.json,1768820400,3225.01,96,0.6887,-1.7957,-2.9205,-2.3529,5.9082,5.9082,0.6176,-4.4601,1.4481,-4.4601,1.4481,-1.4389,-2.0595,0,0
ETH-USDT,2026-01-19T13:10:28+00:00,2026-01-19T15:10:28+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T13-10-28Z.json,1768827600,3224.84,96,0.5519,0.5779,-3.0441,-2.3903,5.9085,5.9085,0.5792,-4.4656,1.4429,-4.4656,1.4429,-1.193,-1.9669,0,0
ETH-USDT,2026-01-19T14:42:00+00:00,2026-01-19T16:42:00+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T14-42-00Z.json,1768831200,3209.49,96,-0.15,0.1532,-3.4746,-3.053,5.9368,5.9368,0.5928,-4.9653,0.9715,-4.9653,0.9715,-1.5095,-2.3669,0,0
ETH-USDT,2026-01-19T15:38:17+00:00,2026-01-19T17:38:17+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T15-38-17Z.json,1768834800,3210.59,96,0.0399,-0.0439,-3.6987,-3.5784,5.9347,5.9347,0.5738,-4.9293,1.0054,-4.9293,1.0054,-1.3244,-2.2617,0,0
ETH-USDT,2026-01-19T16:45:59+00:00,2026-01-19T18:45:59+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T16-45-59Z.json,1768838400,3219.51,96,0.1263,0.2067,-3.4245,-3.0102,5.9183,5.9183,0.5506,-4.6386,1.2797,-4.6386,1.2797,-0.9126,-1.9315,0,0
ETH-USDT,2026-01-19T17:35:09+00:00,2026-01-19T19:35:09+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T17-35-09Z.json,1768842000,3220.94,96,-0.0999,0.5617,-3.7134,-2.9647,5.9157,5.9157,0.5387,-4.5921,1.3235,-4.5921,1.3235,-0.715,-1.8289,0,0
ETH-USDT,2026-01-19T18:47:30+00:00,2026-01-19T20:47:30+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T18-47-30Z.json,1768845600,3217.34,96,-0.2384,0.6794,-4.2934,-3.0338,5.8222,5.9223,0.5315,-4.6091,1.2131,-4.7092,1.2131,-0.6407,-1.8754,0,0
ETH-USDT,2026-01-19T19:28:05+00:00,2026-01-19T21:28:05+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T19-28-05Z.json,1768849200,3219.31,96,0.0376,0.3795,-3.7987,-2.9258,5.5273,5.9187,0.5146,-4.2537,1.2736,-4.6451,1.2736,-0.4137,-1.7531,0,0
ETH-USDT,2026-01-19T20:35:31+00:00,2026-01-19T22:35:31+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T20-35-31Z.json,1768852800,3217.72,96,0.1525,0.1061,-3.6939,-3.0065,5.53,5.9216,0.4951,-4.3052,1.2248,-4.6968,1.2248,-0.3047,-1.7395,0,0
ETH-USDT,2026-01-19T21:29:55+00:00,2026-01-19T23:29:55+02:00,2026-01-19,data/history/2026-01-19/2026-01-19T21-29-55Z.json,1768856400,3214.32,96,-0.06,0.1561,-3.8136,-2.9671,5.5359,5.9278,0.4965,-4.4156,1.1203,-4.8075,1.1203,-0.2412,-1.7796,0,0
ETH-USDT,2026-01-19T22:34:16+00:00,2026-01-20T00:34:16+02:00,2026-01-20,data/history/2026-01-20/2026-01-19T22-34-16Z.json,1768860000,3201.35,96,-0.6767,-0.4385,-4.4541,-3.0461,5.3815,5.9519,0.5179,-4.6618,0.7197,-5.2322,0.7197,-0.4495,-2.1123,0,0
ETH-USDT,2026-01-19T23:30:44+00:00,2026-01-20T01:30:44+02:00,2026-01-20,data/history/2026-01-20/2026-01-19T23-30-44Z.json,1768863600,3186.09,96,-1.054,-1.1808,-2.9808,-3.7572,3.7246,6.3702,0.5628,-3.0906,0.634,-5.7362,0.634,-0.7823,-2.4939,0,0
ETH-USDT,2026-01-20T02:27:30+00:00,2026-01-20T04:27:30+02:00,2026-01-20,data/history/2026-01-20/2026-01-20T02-27-30Z.json,1768874400,3181.69,96,-1.0059,-0.9689,-0.7143,-3.6823,2.2023,6.379,0.579,-1.7057,0.4966,-5.8824,0.4966,-0.8404,-2.4128,0,0
ETH-USDT,2026-01-20T04:12:59+00:00,2026-01-20T06:12:59+02:00,2026-01-20,data/history/2026-01-20/2026-01-20T04-12-59Z.json,1768881600,3184.48,96,-0.1399,-1.2001,-0.8836,-3.852,2.2004,6.3734,0.5454,-1.6166,0.5838,-5.7896,0.5838,-0.7003,-2.1744,0,0
ETH-USDT,2026-01-20T05:42:18+00:00,2026-01-20T07:42:18+02:00,2026-01-20,data/history/2026-01-20/2026-01-20T05-42-18Z.json,1768885200,3162.94,96,-0.833,-1.773,-1.2492,-4.6224,2.6396,6.8411,0.5884,-2.3086,0.331,-6.5101,0.331,-1.3057,-2.7334,0,0
ETH-USDT,2026-01-20T06:53:24+00:00,2026-01-20T08:53:24+02:00,2026-01-20,data/history/2026-01-20/2026-01-20T06-53-24Z.json,1768888800,3117.45,96,-2.0951,-3.0297,-2.4465,-5.9831,3.9234,8.1862,0.6942,-3.8015,0.1219,-8.0643,0.1219,-2.6372,-4.0156,0,0
ETH-USDT,2026-01-20T07:38:51+00:00,2026-01-20T09:38:51+02:00,2026-01-20,data/history/2026-01-20/2026-01-20T07-38-51Z.json,1768892400,3127.22,96,-2.0614,-2.8693,-2.4919,-5.4418,4.0362,8.2856,0.6906,-3.4772,0.559,-7.7267,0.559,-2.2298,-3.6033,0,0
