asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2026-01-11T17:28:45+00:00,2026-01-11T19:28:45+02:00,2026-01-11,data/history/2026-01-11/2026-01-11T17-28-45Z.json,1768150800,3133.79,96,0.8386,1.0248,1.1262,-0.0405,1.4902,1.7165,0.3213,0.2042,1.6944,0.2042,1.9207,0.8976,1.0662,1,0,0.6931,-1.3737,0.104,2.0668,1.2429,-1.3737,1.6597,2.6166,7.3279,-1.3737,6.5091,8.7016,7.3279,-7.9374,-7.505,15.2652,10,3,-0.8772,47,24,-1.3737,51,213,-1.3737,54,214,-1.3737,54,221,-1.3737
ETH-USDT,2026-01-11T18:42:05+00:00,2026-01-11T20:42:05+02:00,2026-01-11,data/history/2026-01-11/2026-01-11T18-42-05Z.json,1768154400,3127.38,96,0.3288,0.8578,1.0746,0.277,1.2765,1.5032,0.3485,0.2165,1.4929,0.2165,1.7197,0.6464,0.8536,1,1,0.8995,-1.1716,-0.2497,2.0711,1.6173,-1.1716,2.701,2.7889,7.5479,-1.1716,7.7212,8.7194,7.5479,-9.1268,-7.6268,16.6747,9,2,-0.674,46,23,-1.1716,49,212,-1.1716,53,213,-1.1716,53,220,-1.1716
ETH-USDT,2026-01-11T19:25:03+00:00,2026-01-11T21:25:03+02:00,2026-01-11,data/history/2026-01-11/2026-01-11T19-25-03Z.json,1768158000,3132.9,96,0.5314,1.118,1.2596,1.2272,1.4884,1.7147,0.3384,0.1781,1.6665,0.1781,1.8928,0.7623,1.0014,1,1,0.7217,-1.3457,-0.5426,2.0674,1.8689,-1.3457,2.272,3.2146,7.3584,-1.3457,7.4286,8.7041,7.3584,-9.9026,-8.9128,17.261,8,1,-0.8491,45,22,-1.3457,49,211,-1.3457,52,212,-1.3457,52,219,-1.3457
ETH-USDT,2026-01-11T20:33:22+00:00,2026-01-11T22:33:22+02:00,2026-01-11,data/history/2026-01-11/2026-01-11T20-33-22Z.json,1768161600,3124.36,96,-0.1534,0.5222,0.9986,1.0649,1.2777,1.3049,0.404,0.12,1.3977,0.12,1.4249,0.4461,0.7038,1,1,0.997,-1.0761,0.1117,2.0731,2.3198,-1.0761,3.0621,3.3959,7.6518,-1.0761,7.2981,8.7279,7.6518,-10.7232,-9.6109,18.375,7,12,-0.3578,44,21,-1.0761,47,211,-1.0761,51,212,-1.0761,51,218,-1.0761
ETH-USDT,2026-01-11T21:27:52+00:00,2026-01-11T23:27:52+02:00,2026-01-11,data/history/2026-01-11/2026-01-11T21-27-52Z.json,1768165200,3117.25,96,-0.4398,0.2528,0.8789,0.7677,1.2806,1.3079,0.4143,-0.1078,1.1728,-0.1078,1.2001,0.1811,0.4586,1,1,1.2274,-0.8504,-0.3343,2.0778,2.6511,-0.8504,3.2214,3.5015,7.8973,-0.8504,7.2368,8.7478,7.8973,-10.5195,-9.3493,18.4169,6,20,-0.0574,6,209,-0.0574,46,210,-0.8504,50,211,-0.8504,50,217,-0.8504
ETH-USDT,2026-01-11T22:32:03+00:00,2026-01-12T00:32:03+02:00,2026-01-12,data/history/2026-01-12/2026-01-11T22-32-03Z.json,1768168800,3121.08,96,-0.8337,0.4092,1.0212,1.0385,1.0894,1.3063,0.4293,0.0151,1.1044,0.0151,1.3213,0.2502,0.5545,1,1,1.1031,-0.9721,-0.4357,2.0752,2.8404,-0.9721,8.2532,3.8125,7.7649,-0.9721,7.5349,8.737,7.7649,-10.6293,-9.6736,18.3943,5,10,-0.1737,7,208,-0.1737,45,209,-0.9721,49,210,-0.9721,49,216,-0.9721
ETH-USDT,2026-01-11T23:29:01+00:00,2026-01-12T01:29:01+02:00,2026-01-12,data/history/2026-01-12/2026-01-11T23-29-01Z.json,1768172400,3125.63,96,-0.2604,0.576,1.1704,1.0425,0.9179,1.3044,0.4633,0.1606,1.0785,0.1606,1.465,0.3477,0.6793,1,1,0.956,-1.1163,-0.8571,2.0722,6.2506,-1.1163,7.0783,7.3668,7.6081,-1.1163,7.1973,8.7243,7.6081,-10.7594,-9.9993,18.3675,4,9,-0.174,41,18,-1.1163,44,207,-1.1163,48,209,-1.1163,48,215,-1.1163
ETH-USDT,2026-01-12T02:32:21+00:00,2026-01-12T04:32:21+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T02-32-21Z.json,1768183200,3153.97,96,0.9477,0.7929,1.828,1.9175,0.8621,1.3548,0.4858,0.9956,1.8577,0.9956,2.3504,1.0767,1.4945,1,1,0.0488,-2.0048,-1.4483,2.0536,5.6659,-2.0048,6.4395,7.6707,6.6412,-2.0048,1.9743,8.6459,6.6412,-11.5613,-8.5175,18.2025,38,6,-2.0048,41,6,-2.0048,45,15,-2.0048,45,205,-2.0048,45,208,-2.0048
ETH-USDT,2026-01-12T04:16:41+00:00,2026-01-12T06:16:41+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T04-16-41Z.json,1768190400,3160.18,96,1.2528,0.4086,1.9742,2.3547,1.7765,2.2413,0.5131,0.274,2.0505,0.274,2.5154,1.0744,1.5791,1,1,-0.1478,-2.1973,-1.2923,2.0496,5.7389,-2.1973,6.4693,7.9363,6.4316,-2.1973,1.7467,8.6289,6.4316,-11.7351,-9.259,18.1667,38,4,-2.1973,40,4,-2.1973,43,13,-2.1973,43,202,-2.1973,43,205,-2.1973
ETH-USDT,2026-01-12T05:42:42+00:00,2026-01-12T07:42:42+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T05-42-42Z.json,1768194000,3166.92,96,1.321,1.0572,2.0928,2.5677,1.8987,2.3625,0.4936,0.3603,2.259,0.3603,2.7228,1.1977,1.7394,1,1,-0.4421,-2.4055,-0.6416,1.9634,5.5139,-2.4055,5.4352,7.9194,6.2051,-2.4055,1.5349,8.6106,6.2051,-11.9229,-9.3264,18.128,38,2,-2.4055,40,3,-2.4055,42,9,-2.4055,42,201,-2.4055,45,203,-2.4055
ETH-USDT,2026-01-12T06:53:08+00:00,2026-01-12T08:53:08+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T06-53-08Z.json,1768197600,3166.03,96,1.2232,1.0204,2.1043,2.5113,1.8992,2.3632,0.4899,0.3323,2.2315,0.3323,2.6955,1.0815,1.6581,1,1,-0.6295,-2.3781,-0.94,1.7486,5.5435,-2.3781,5.349,7.9216,6.2349,-2.3781,1.2186,8.613,6.2349,-11.8982,-8.6632,18.1331,37,1,-2.3781,39,2,-2.3781,41,8,-2.3781,41,200,-2.3781,44,202,-2.3781
ETH-USDT,2026-01-12T07:37:12+00:00,2026-01-12T09:37:12+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T07-37-12Z.json,1768201200,3161.43,96,0.763,0.9107,2.0389,2.1995,1.6559,2.3667,0.5013,0.1873,1.8432,0.1873,2.5539,0.8499,1.4642,1,1,-1.1352,-2.236,-0.8234,1.1008,5.6971,-2.236,5.7291,7.9331,6.3895,-2.236,1.3197,8.6255,6.3895,-11.77,-7.9186,18.1595,35,1,-2.236,37,1,-2.236,40,10,-2.236,40,199,-2.236,40,202,-2.236
ETH-USDT,2026-01-12T08:47:46+00:00,2026-01-12T10:47:46+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T08-47-46Z.json,1768204800,3147.65,96,-0.6361,0.7454,1.2715,1.7682,1.6238,2.377,0.63,-0.2497,1.374,-0.2497,2.1273,0.3576,0.985,1,1,-0.7024,-1.808,-0.4673,1.1056,6.1598,-1.808,6.1957,7.9678,6.8553,-1.808,2.3602,8.6633,6.8553,-11.3837,-6.7867,18.239,32,1,-1.808,35,2,-1.808,39,198,-1.808,39,199,-1.808,39,206,-1.808
ETH-USDT,2026-01-12T09:44:57+00:00,2026-01-12T11:44:57+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T09-44-57Z.json,1768208400,3124.83,96,-1.4728,-0.0352,0.4966,0.8338,1.6177,2.3944,0.6736,-0.9818,0.6359,-0.9818,1.4126,-0.3904,0.2356,1,1,0.2739,-1.0909,0.76,1.3649,6.9351,-1.0909,6.7284,8.026,7.6356,-1.0909,2.8824,8.7266,7.6356,-10.7366,-6.7658,18.3722,31,5,-1.0909,31,8,-1.0909,34,198,-1.0909,38,199,-1.0909,38,205,-1.0909
ETH-USDT,2026-01-12T10:39:21+00:00,2026-01-12T12:39:21+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T10-39-21Z.json,1768212000,3119.99,96,-1.3791,-0.0349,0.3742,0.5372,1.6202,2.3981,0.661,-1.1385,0.4817,-1.1385,1.2596,-0.5601,0.0692,1,1,0.4359,-0.9375,0.7029,1.3734,7.101,-0.9375,6.8318,8.0385,7.8026,-0.9375,3.068,8.7401,7.8026,-10.5981,-7.0612,18.4007,30,4,-0.9375,30,196,-0.9375,33,197,-0.9375,37,198,-0.9375,37,204,-0.9375
ETH-USDT,2026-01-12T11:31:23+00:00,2026-01-12T13:31:23+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T11-31-23Z.json,1768215600,3121.52,96,-1.4336,-0.1315,0.4437,0.5852,1.5585,2.3969,0.6563,-1.0889,0.4696,-1.0889,1.308,-0.5295,0.1061,1,1,0.3867,-0.9861,0.5638,1.3727,7.0485,-0.9861,6.1486,8.0345,7.7498,-0.9861,3.4765,8.7358,7.7498,-10.6419,-7.0527,18.3917,29,3,-0.9861,29,195,-0.9861,32,196,-0.9861,36,197,-0.9861,36,203,-0.9861
ETH-USDT,2026-01-12T13:07:40+00:00,2026-01-12T15:07:40+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T13-07-40Z.json,1768222800,3120.22,96,-1.3035,-0.5504,0.1245,0.6773,1.5592,2.3979,0.608,-1.131,0.4282,-1.131,1.2669,-0.5835,0.0374,1,1,0.4285,-0.9448,0.4759,1.3733,7.0931,-0.9448,5.682,8.0379,7.7946,-0.9448,3.3594,8.7394,7.7946,-10.6047,-6.8854,18.3993,27,1,-0.9448,27,193,-0.9448,30,194,-0.9448,34,195,-0.9448,34,201,-0.9448
ETH-USDT,2026-01-12T14:40:57+00:00,2026-01-12T16:40:57+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T14-40-57Z.json,1768226400,3118.25,96,-0.934,-1.5642,-0.3487,0.7066,1.6942,2.3994,0.7039,-1.1949,0.4993,-1.1949,1.2045,-0.6318,-0.0403,0,1,0.4919,-0.8822,1.4871,1.3742,7.1607,-0.8822,6.6698,8.043,7.8627,-0.8822,3.2496,8.745,7.8627,-10.5482,-5.8895,18.411,26,3,-0.8822,26,192,-0.8822,29,193,-0.8822,33,194,-0.8822,33,200,-0.8822
ETH-USDT,2026-01-12T15:37:44+00:00,2026-01-12T17:37:44+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T15-37-44Z.json,1768230000,3127.15,96,0.0742,-1.3996,-0.1236,0.9941,1.6047,2.3926,0.7096,-0.9069,0.6978,-0.9069,1.4857,-0.3431,0.2244,0,1,0.2059,-1.1643,1.3696,1.3703,6.8558,-1.1643,7.5315,8.0201,7.5558,-1.1643,2.9915,8.7201,7.5558,-10.8028,-5.6265,18.3586,25,2,-1.1643,25,2,-1.1643,28,191,-1.1643,32,192,-1.1643,32,199,-1.1643
ETH-USDT,2026-01-12T16:41:16+00:00,2026-01-12T18:41:16+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T16-41-16Z.json,1768233600,3146.54,96,0.851,-0.5399,-0.0248,1.5809,1.5948,2.3778,0.6838,-0.2851,1.3097,-0.2851,2.0928,0.2676,0.8087,0,1,0.8085,-1.7734,1.5852,2.5819,6.3206,-1.7734,8.1693,8.094,6.893,-1.7734,2.381,8.6663,6.893,-11.3525,-7.2867,18.2454,24,1,-1.7734,27,1,-1.7734,30,190,-1.7734,31,191,-1.7734,31,198,-1.7734
ETH-USDT,2026-01-12T17:35:17+00:00,2026-01-12T19:35:17+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T17-35-17Z.json,1768237200,3137.05,96,0.4975,-0.9432,0.104,1.2314,2.0647,2.385,0.7792,-0.5885,1.4762,-0.5885,1.7966,-0.0391,0.4791,1,1,1.1377,-1.3423,1.554,2.48,6.6422,-1.3423,7.779,7.9846,7.2163,-1.3423,2.8355,8.5587,7.2163,-11.0843,-7.2495,18.3006,23,1,-1.3423,23,3,-1.3423,28,189,-1.3423,30,190,-1.3423,30,197,-1.3423
ETH-USDT,2026-01-12T18:48:08+00:00,2026-01-12T20:48:08+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T18-48-08Z.json,1768240800,3119.57,96,-0.1012,-1.4675,-0.462,0.8222,1.6217,2.3984,0.8224,-1.1521,0.4696,-1.1521,1.2463,-0.577,-0.0978,0,1,1.8717,-0.7895,2.9581,2.6613,7.2398,-0.7895,7.5241,8.0293,7.8171,-0.7895,3.2463,8.6066,7.8171,-10.5861,-6.0534,18.4032,22,3,-0.7895,22,188,-0.7895,25,189,-0.7895,29,190,-0.7895,29,196,-0.7895
ETH-USDT,2026-01-12T19:29:28+00:00,2026-01-12T21:29:28+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T19-29-28Z.json,1768244400,3115.9,96,-0.1385,-1.4402,-0.5426,0.7101,1.6236,2.4012,0.8169,-1.2712,0.3524,-1.2712,1.13,-0.6715,-0.2299,0,1,2.4247,-0.6727,2.83,3.0973,7.3661,-0.6727,8.2179,8.0388,7.9441,-0.6727,3.4844,8.6168,7.9441,-10.4808,-5.7698,18.4249,14,2,-0.6727,21,187,-0.6727,24,188,-0.6727,27,189,-0.6727,28,195,-0.6727
ETH-USDT,2026-01-12T20:35:55+00:00,2026-01-12T22:35:55+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T20-35-55Z.json,1768248000,3127.85,96,0.3079,-0.629,0.1117,1.1114,1.6174,2.3921,0.7954,-0.8843,0.7331,-0.8843,1.5077,-0.3034,0.1256,1,1,2.2057,-1.0522,2.9471,3.2578,7.4773,-1.0522,8.472,8.5295,7.5317,-1.0522,3.1188,8.5839,7.5317,-10.8228,-6.3417,18.3545,20,1,-1.0522,20,3,-1.0522,23,186,-1.0522,27,187,-1.0522,27,194,-1.0522
ETH-USDT,2026-01-12T21:31:39+00:00,2026-01-12T23:31:39+02:00,2026-01-12,data/history/2026-01-12/2026-01-12T21-31-39Z.json,1768251600,3106.83,96,-0.8451,-0.576,-0.611,0.5417,1.8517,2.4082,0.8351,-1.5669,0.2849,-1.5669,0.8414,-0.9482,-0.5584,0,1,2.9953,-0.3827,3.5676,3.378,8.2592,-0.3827,8.9046,8.6419,8.2592,-0.3827,3.6896,8.6419,8.2592,-10.2194,-6.1181,18.4786,9,185,-0.3827,19,185,-0.3827,19,186,-0.3827,25,187,-0.3827,26,193,-0.3827
ETH-USDT,2026-01-12T22:31:10+00:00,2026-01-13T00:31:10+02:00,2026-01-13,data/history/2026-01-13/2026-01-12T22-31-10Z.json,1768255200,3107.48,96,-1.2414,-0.401,-0.4357,0.581,2.046,2.2172,0.8266,-1.5456,0.5004,-1.5456,0.6716,-0.9096,-0.5495,0,1,3.2904,-0.4035,8.727,3.694,8.2366,-0.4035,8.5967,8.6401,8.2366,-0.4035,3.4446,8.6401,8.2366,-10.2382,-5.4852,18.4748,8,184,-0.4035,18,184,-0.4035,18,185,-0.4035,24,186,-0.4035,25,192,-0.4035
ETH-USDT,2026-01-12T23:25:58+00:00,2026-01-13T01:25:58+02:00,2026-01-13,data/history/2026-01-13/2026-01-12T23-25-58Z.json,1768258800,3098.84,96,-1.218,-0.7266,-0.8571,0.3033,2.0517,2.0521,0.8133,-1.8287,0.223,-1.8287,0.2233,-1.1499,-0.8322,0,1,7.1691,-0.0358,8.004,7.205,8.5384,-0.0358,8.731,8.5742,8.5384,-0.0358,3.1964,8.5742,8.5384,-9.9879,-4.9638,18.5263,5,183,-0.0358,10,183,-0.0358,17,184,-0.0358,21,185,-0.0358,24,205,-0.0358
ETH-USDT,2026-01-13T02:23:35+00:00,2026-01-13T04:23:35+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T02-23-35Z.json,1768269600,3108.29,96,-0.6253,-0.3194,-1.8786,0.3532,2.0455,2.0455,0.7454,-1.5192,0.5263,-1.5192,0.5263,-0.716,-0.5611,0,1,7.2188,0.2529,8.0038,6.9659,8.2084,0.2529,7.2117,7.9555,8.2084,0.2529,2.762,7.9555,8.2084,-10.2616,-5.3248,18.47,5,180,0.0,14,180,0.0,14,181,0.0,20,182,0.0,21,188,0.0
ETH-USDT,2026-01-13T04:07:49+00:00,2026-01-13T06:07:49+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T04-07-49Z.json,1768276800,3119.49,96,0.3865,-0.8597,-1.3949,0.6612,2.0382,2.0382,0.6646,-1.1547,0.8835,-1.1547,0.8835,-0.23,-0.2308,0,1,7.1182,0.2516,7.858,6.8665,7.8199,0.2516,5.5849,7.5682,7.8199,0.2516,2.2266,7.5682,7.8199,-10.5838,-5.1957,18.4036,12,172,0.0,12,178,0.0,15,179,0.0,19,180,0.0,19,186,0.0
ETH-USDT,2026-01-13T05:37:27+00:00,2026-01-13T07:37:27+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T05-37-27Z.json,1768280400,3146.6,96,1.5409,0.3044,-0.6416,1.4378,1.9291,2.0206,0.6464,-0.1916,1.7374,-0.2832,1.7374,0.659,0.6037,0,1,6.1953,-0.6121,6.1161,6.8073,6.8909,-0.6121,5.3146,7.503,6.8909,-0.6121,0.8326,7.503,6.8909,-11.3542,-6.5105,18.2451,11,2,-0.6121,14,171,-0.6121,17,177,-0.6121,18,178,-0.6121,18,185,-0.6121
ETH-USDT,2026-01-13T06:50:03+00:00,2026-01-13T08:50:03+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T06-50-03Z.json,1768284000,3136.27,96,0.8453,0.5353,-0.94,1.1446,1.3258,2.0272,0.6472,0.088,1.4138,-0.6135,1.4138,0.3684,0.2497,0,1,6.545,-0.2847,6.3486,6.8298,7.243,-0.2847,5.98,7.5277,7.243,-0.6001,1.1498,7.8431,7.243,-11.0622,-6.1764,18.3052,10,168,-0.2847,10,170,-0.2847,15,176,-0.2847,17,177,-0.2847,17,184,-0.2847
ETH-USDT,2026-01-13T07:34:27+00:00,2026-01-13T09:34:27+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T07-34-27Z.json,1768287600,3135.4,96,0.674,0.4266,-0.8234,1.1987,1.072,2.0278,0.6284,0.3145,1.3864,-0.6414,1.3864,0.3737,0.1963,0,1,6.5746,-0.14,6.6068,6.7146,7.2728,-0.14,6.153,7.4128,7.2728,-0.5725,-0.191,7.8453,7.2728,-11.0375,-6.3325,18.3103,9,167,-0.14,9,169,-0.14,14,175,-0.14,16,176,-0.14,16,183,-0.14
ETH-USDT,2026-01-13T08:46:22+00:00,2026-01-13T10:46:22+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T08-46-22Z.json,1768291200,3132.94,96,0.793,0.1627,-0.4673,0.7982,1.0019,2.0294,0.6219,0.3071,1.309,-0.7204,1.309,0.3146,0.1011,0,1,6.6583,-0.0616,6.6944,6.7199,7.357,-0.0616,6.3918,7.4186,7.357,-1.2547,-0.2984,8.6117,7.357,-10.9677,-6.3946,18.3246,8,168,-0.0616,8,168,-0.0616,12,174,-0.0616,15,175,-0.0616,15,182,-0.0616
ETH-USDT,2026-01-13T09:38:27+00:00,2026-01-13T11:38:27+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T09-38-27Z.json,1768294800,3148.58,96,0.9471,1.3438,0.76,1.2604,1.3168,2.0193,0.5851,0.4824,1.7992,-0.2201,1.7992,0.7767,0.5712,1,1,6.1285,-0.558,5.9233,6.6865,6.8237,-0.558,6.6179,7.3817,6.8237,-1.7452,-1.2669,8.5689,6.8237,-11.4099,-7.1502,18.2336,7,4,-0.558,10,167,-0.558,14,173,-0.558,14,174,-0.558,14,181,-0.558
ETH-USDT,2026-01-13T10:38:51+00:00,2026-01-13T12:38:51+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T10-38-51Z.json,1768298400,3141.92,96,0.5917,1.1083,0.7029,1.0797,1.3259,2.0236,0.5876,0.2651,1.5911,-0.4325,1.5911,0.5341,0.3361,1,1,6.3534,-0.3472,6.0861,6.7007,7.0501,-0.3472,7.5209,7.3974,7.0501,-1.537,-1.0621,8.5871,7.0501,-11.2221,-7.2137,18.2723,6,164,-0.3472,8,166,-0.3472,12,172,-0.3472,13,173,-0.3472,13,180,-0.3472
ETH-USDT,2026-01-13T11:31:40+00:00,2026-01-13T13:31:40+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T11-31-40Z.json,1768302000,3139.12,96,-0.2377,1.2995,0.5638,1.0101,1.2574,2.0254,0.5776,0.2459,1.5033,-0.5221,1.5033,0.421,0.2258,1,1,6.4483,-0.2584,5.5535,6.7067,7.1456,-0.2584,7.224,7.404,7.1456,-1.4491,-0.8795,8.5948,7.1456,-11.1429,-7.2425,18.2886,5,163,-0.2584,5,165,-0.2584,11,171,-0.2584,12,172,-0.2584,12,179,-0.2584
ETH-USDT,2026-01-13T13:07:34+00:00,2026-01-13T15:07:34+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T13-07-34Z.json,1768309200,3135.07,96,-0.0105,0.6634,0.4759,0.601,1.2583,2.028,0.5358,0.1177,1.376,-0.652,1.376,0.2512,0.0701,1,1,6.5858,0.7403,5.1814,5.8455,7.284,0.7403,7.4895,6.5437,7.284,-1.3218,-0.6995,8.6059,7.284,-11.0281,-6.8825,18.3122,3,161,0.0,3,163,0.0,8,169,0.0,10,170,0.0,10,177,0.0
ETH-USDT,2026-01-13T14:38:42+00:00,2026-01-13T16:38:42+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T14-38-42Z.json,1768312800,3164.62,96,0.849,1.8123,1.4871,1.1332,1.2466,2.0091,0.5615,1.0504,2.297,0.2879,2.297,1.0993,0.9724,1,1,5.5906,0.0183,5.1068,5.5722,6.2823,0.0183,6.8855,6.2639,6.2823,-3.2216,-2.3899,9.5038,6.2823,-11.8589,-6.9876,18.1412,5,160,0.0,6,160,0.0,9,162,0.0,9,168,0.0,12,170,0.0
ETH-USDT,2026-01-13T15:38:01+00:00,2026-01-13T17:38:01+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T15-38-01Z.json,1768316400,3169.98,96,0.6797,1.6332,1.1703,1.2443,1.2978,2.0057,0.5941,1.1644,2.4622,0.4565,2.4622,1.2196,1.1165,1,1,5.412,0.2394,6.0786,5.1726,6.1026,0.2394,5.9297,5.8631,6.1026,-4.3511,-3.7884,10.4537,6.1026,-12.008,-7.2638,18.1105,4,159,0.0,7,159,0.0,8,161,0.0,8,167,0.0,11,169,0.0
ETH-USDT,2026-01-13T16:47:47+00:00,2026-01-13T18:47:47+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T16-47-47Z.json,1768320000,3196.42,96,1.7346,2.3365,1.5852,1.5601,2.5044,2.5044,0.5845,0.7646,3.269,0.7646,3.269,1.9707,1.9139,1,1,4.6615,-0.5897,6.4813,5.2512,5.2249,-0.5897,4.3155,5.8146,5.2249,-5.9951,-4.8088,11.2201,5.2249,-12.7358,-6.1997,17.9607,7,1,-0.5897,7,157,-0.5897,7,158,-0.5897,7,160,-0.5897,28,167,-0.5897
ETH-USDT,2026-01-13T17:38:27+00:00,2026-01-13T19:38:27+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T17-38-27Z.json,1768323600,3185.8,96,1.487,1.2458,1.554,1.6597,2.5366,2.5366,0.5974,0.4099,2.9465,0.4099,2.9465,1.5661,1.5402,1,1,5.0104,0.4137,6.1297,4.5966,5.5757,0.4137,4.7646,5.162,5.5757,-5.8663,-5.0929,11.442,5.5757,-12.4449,-6.011,18.0206,5,156,0.0,6,157,0.0,6,157,0.0,6,165,0.0,23,167,0.0
ETH-USDT,2026-01-13T18:47:18+00:00,2026-01-13T20:47:18+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T18-47-18Z.json,1768327200,3211.85,96,2.3541,2.3684,2.9581,2.4824,2.6785,2.6785,0.5962,1.0552,3.7337,1.0552,3.7337,2.2687,2.3164,1,1,4.1587,-0.4007,4.4348,4.5594,4.7194,-0.4007,2.9793,5.1201,4.7194,-6.8341,-6.3147,11.5535,4.7194,-13.155,-7.4792,17.8744,5,132,-0.4007,5,155,-0.4007,5,156,-0.4007,5,158,-0.4007,,165,
ETH-USDT,2026-01-13T19:29:13+00:00,2026-01-13T21:29:13+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T19-29-13Z.json,1768330800,3204.08,96,1.376,2.1905,2.6265,2.272,3.106,3.106,0.5906,0.3942,3.5002,0.3942,3.5002,1.9071,2.019,1,1,4.4113,-0.1592,5.2396,4.5704,4.9733,-0.1592,2.9522,5.1325,4.9733,-6.6081,-6.3326,11.5815,4.9733,-12.9444,-6.9905,17.9178,4,148,-0.1592,4,154,-0.1592,4,155,-0.1592,4,157,-0.1592,,164,
ETH-USDT,2026-01-13T20:36:25+00:00,2026-01-13T22:36:25+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T20-36-25Z.json,1768334400,3220.03,96,1.7149,2.6147,2.9471,3.0621,3.258,3.258,0.5933,0.7202,3.9782,0.7202,3.9782,2.2702,2.4521,1,1,4.4006,-0.1758,5.3667,4.5764,4.4534,-0.1758,2.7049,4.6291,4.4534,-7.0707,-6.7133,11.5241,4.4534,-13.3757,-6.2478,17.829,3,129,-0.1758,3,147,-0.1758,3,154,-0.1758,3,154,-0.1758,,163,
ETH-USDT,2026-01-13T21:32:09+00:00,2026-01-13T23:32:09+02:00,2026-01-13,data/history/2026-01-13/2026-01-13T21-32-09Z.json,1768338000,3217.67,96,0.9063,2.1943,3.5676,2.9348,3.2421,3.3552,0.6088,0.5526,3.7947,0.5526,3.9078,2.0455,2.3148,1,1,4.53,2.274,5.1531,2.256,4.53,1.9828,2.5525,2.5472,4.53,-7.0026,-6.5411,11.5326,4.53,-13.3121,-5.8228,17.8421,2,129,0.0,2,147,0.0,2,153,0.0,2,153,0.0,,162,
ETH-USDT,2026-01-13T22:35:24+00:00,2026-01-14T00:35:24+02:00,2026-01-14,data/history/2026-01-14/2026-01-13T22-35-24Z.json,1768341600,3378.67,96,5.7017,7.5352,8.727,8.2532,3.3788,3.4866,0.7462,5.0002,8.379,5.0002,8.4868,6.7689,7.2513,1,1,-0.4511,-2.5995,-0.1199,2.1485,-0.4511,-2.8769,-1.8842,2.4258,-0.4511,-12.8314,-11.2346,12.3803,-0.4511,-17.443,-10.555,16.9919,,1,,,1,,,13,,,65,,,123,
